Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.20/cv3/act/Mul,Mul,102400,0.01%,204800,0.33%,0,0.00%,1x128x20x20,1x128x20x20
/model.21/conv/Conv,Conv,29516800,2.18%,346368,0.55%,147584,7.80%,1x128x20x20,1x128x10x10
/model.24/m.1/Conv,Conv,26316000,1.94%,473790,0.75%,32895,1.74%,1x128x20x20,1x255x20x20
/model.21/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.21/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.24/Transpose_1,Transpose,0,0.00%,408000,0.65%,0,0.00%,1x3x85x20x20,1x3x20x20x85
/model.24/Sigmoid_1,Sigmoid,6528000,0.48%,408000,0.65%,0,0.00%,1x3x20x20x85,1x3x20x20x85
/model.23/cv1/conv/Conv,Conv,6579200,0.48%,116992,0.19%,32896,1.74%,1x256x10x10,1x128x10x10
/model.23/cv2/conv/Conv,Conv,6579200,0.48%,116992,0.19%,32896,1.74%,1x256x10x10,1x128x10x10
/model.24/Split_1,Split,0,0.00%,408000,0.65%,0,0.00%,1x3x20x20x85,1x3x20x20x2
/model.23/cv1/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.23/cv2/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.24/Mul_4,Mul,4800,0.00%,9600,0.02%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.24/Mul_6,Mul,4800,0.00%,9600,0.02%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.23/cv1/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.23/cv2/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.24/Add_1,Add,4800,0.00%,14400,0.02%,2400,0.13%,1x3x20x20x2,1x3x20x20x2
/model.24/Pow_1,Pow,153600,0.01%,9600,0.02%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.23/m/m.0/cv1/conv/Conv,Conv,3302400,0.24%,84224,0.13%,16512,0.87%,1x128x10x10,1x128x10x10
/model.24/Mul_5,Mul,4800,0.00%,9600,0.02%,0,0.00%,1x3x20x20x2,1x3x20x20x2
/model.24/Mul_7,Mul,4800,0.00%,14400,0.02%,2400,0.13%,1x3x20x20x2,1x3x20x20x2
/model.23/m/m.0/cv1/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.23/m/m.0/cv1/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.23/m/m.0/cv2/conv/Conv,Conv,29516800,2.18%,346368,0.55%,147584,7.80%,1x128x10x10,1x128x10x10
/model.23/m/m.0/cv2/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.23/m/m.0/cv2/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.23/cv3/conv/Conv,Conv,13158400,0.97%,233984,0.37%,65792,3.48%,1x256x10x10,1x256x10x10
/model.23/cv3/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.23/cv3/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
